transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,device_id,ip_address,is_fraud,out_degree,in_degree,total_sent,total_received,avg_sent,shared_device_count,shared_ip_count,fraud_out,fraud_in,total_degree
TXN00007785,2024-02-27 22:44:24,ACC000765,ACC000756,34.25,PAYMENT,dc25df23-87a4,192.168.218.144,0,12,5,4734.95,1705.0800000000002,394.5791666666667,11,12,0,0,17
TXN00007786,2024-09-15 18:14:22,ACC000107,ACC000550,367.57,PAYMENT,b138ec9d-22bc,192.168.230.65,0,11,8,4558.95,1324.02,414.45,11,11,0,0,19
TXN00007787,2024-12-14 01:01:18,ACC000200,ACC000227,74.87,DEBIT,cc5ac11d-3a71,192.168.184.78,0,12,10,5982.719999999999,3090.1299999999997,498.55999999999995,12,11,0,0,22
TXN00007788,2024-07-08 03:06:54,ACC000090,ACC000488,376.01,TRANSFER,4ff33168-8d4b,192.168.21.187,0,11,3,3514.74,2292.29,319.5218181818182,11,11,0,0,14
TXN00007789,2024-06-08 00:35:04,ACC000459,ACC000903,226.77,TRANSFER,a16874e1-a2e5,192.168.6.181,0,23,15,301972.7,215396.09,13129.247826086958,22,22,10,6,38
TXN00007790,2024-10-11 02:10:56,ACC000907,ACC000457,235.83,CASH_OUT,dc4e5bcb-e9ab,192.168.70.104,0,7,13,2173.04,3457.2999999999993,310.4342857142857,7,7,0,0,20
TXN00007791,2024-06-10 15:43:05,ACC000472,ACC000907,525.99,DEBIT,4513b375-5a37,192.168.195.211,0,13,10,4915.62,4059.9800000000005,378.12461538461537,13,13,0,0,23
TXN00007792,2024-01-19 14:50:42,ACC000911,ACC000139,36.43,DEBIT,af559a81-d1f6,192.168.218.144,0,12,7,4345.88,3959.4799999999996,362.15666666666664,12,12,0,0,19
TXN00007793,2024-02-16 18:46:12,ACC000455,ACC000551,1535.03,TRANSFER,2854d341-71ed,192.168.38.226,0,6,9,3682.96,4133.17,613.8266666666666,6,6,0,0,15
TXN00007794,2024-07-11 16:52:58,ACC000521,ACC000628,1252.57,DEBIT,8db04cd2-ae6f,192.168.46.237,0,8,8,6329.2699999999995,5881.159999999999,791.15875,8,8,0,0,16
TXN00007795,2024-03-16 12:52:40,ACC000833,ACC000507,1919.15,DEBIT,b1213f4c-455f,192.168.254.197,0,17,13,9777.890000000001,6734.219999999999,575.17,17,16,0,0,30
TXN00007796,2024-12-29 11:15:52,ACC000389,ACC000616,16021.37,CASH_OUT,6ee1d3a0-d86f,192.168.226.17,1,23,21,271925.22000000003,339898.71,11822.835652173915,19,20,10,11,44
TXN00007797,2024-06-24 01:45:30,ACC000665,ACC000245,351.98,CASH_OUT,3a927c56-ebe5,192.168.6.181,0,18,19,203834.51,245415.81,11324.139444444443,16,15,9,9,37
TXN00007798,2024-08-20 16:59:32,ACC000141,ACC000601,471.53,PAYMENT,6e4a3c3b-9fe6,192.168.110.32,0,10,12,3708.5699999999997,5412.009999999999,370.85699999999997,10,10,0,0,22
TXN00007799,2024-07-08 06:32:21,ACC000456,ACC000767,587.69,CASH_OUT,e82e9dd6-8fb5,192.168.81.246,0,8,13,3466.5300000000007,6703.65,433.3162500000001,8,8,0,0,21
TXN00007800,2024-11-09 22:04:16,ACC000899,ACC000845,402.11,PAYMENT,bc1dd77a-372b,192.168.192.153,0,14,9,7405.64,7620.280000000001,528.9742857142858,13,13,0,0,23
TXN00007801,2024-10-25 23:09:52,ACC000429,ACC000027,15087.83,DEBIT,3e76be9f-4455,192.168.92.119,1,23,21,249166.83,265056.88,10833.340434782609,23,22,9,11,44
TXN00007802,2024-06-18 05:37:07,ACC000288,ACC000025,408.3,PAYMENT,b1213f4c-455f,192.168.80.242,0,7,9,4935.370000000001,4042.84,705.0528571428571,7,7,0,0,16
TXN00007803,2024-05-14 19:09:14,ACC000023,ACC000981,2127.18,DEBIT,02186fcc-2682,192.168.187.69,0,14,15,9495.220000000001,10361.38,678.23,14,14,0,0,29
TXN00007804,2024-11-07 23:47:28,ACC000363,ACC000082,14.51,DEBIT,05fd3a57-1932,192.168.138.36,0,11,9,7492.01,6047.91,681.0918181818182,11,11,0,0,20
TXN00007805,2024-04-24 01:01:43,ACC000359,ACC000204,248.89,TRANSFER,a71524df-57c9,192.168.17.246,0,10,3,3273.79,1396.6999999999998,327.379,10,9,0,0,13
TXN00007806,2024-05-06 16:40:51,ACC000324,ACC000772,1478.62,PAYMENT,f5f95b10-5490,192.168.93.152,0,10,13,5720.629999999999,6013.07,572.063,10,10,0,0,23
TXN00007807,2024-12-19 13:39:53,ACC000667,ACC000795,104.8,TRANSFER,989f57d1-0f5d,192.168.114.58,0,9,10,2918.11,4491.41,324.23444444444436,9,9,0,0,19
TXN00007808,2024-07-02 17:42:10,ACC000807,ACC000033,225.16,TRANSFER,10fc103d-9c3a,192.168.119.80,0,13,8,5535.24,3353.6499999999996,425.7876923076922,13,13,0,0,21
TXN00007809,2024-04-30 00:18:14,ACC000584,ACC000871,202.09,TRANSFER,5eac71dd-2dc7,192.168.96.67,0,6,16,2836.96,8794.830000000002,472.82666666666665,6,5,0,0,22
TXN00007810,2024-05-27 09:02:56,ACC000815,ACC000418,105.0,CASH_OUT,94b1af2c-da12,192.168.126.178,0,14,7,4745.929999999999,3999.4900000000002,338.99499999999995,14,12,0,0,21
TXN00007811,2024-05-04 05:51:20,ACC000743,ACC000518,701.79,CASH_OUT,f5b89277-e651,192.168.166.120,0,9,18,7702.79,10089.420000000002,855.8655555555556,9,9,0,0,27
TXN00007812,2024-02-07 06:58:56,ACC000739,ACC000269,64.33,CASH_OUT,fea98217-147f,192.168.218.144,0,15,10,6478.92,4621.52,431.928,14,15,0,0,25
TXN00007813,2024-09-24 01:59:50,ACC000670,ACC000672,31.78,PAYMENT,1bda6358-448e,192.168.42.97,0,15,14,8043.34,6344.099999999999,536.2226666666666,14,15,0,0,29
TXN00007814,2024-11-01 19:29:26,ACC000350,ACC000976,251.78,PAYMENT,3681ba10-2c26,192.168.42.151,0,7,7,6947.06,6741.620000000001,992.4371428571428,7,7,0,0,14
TXN00007815,2024-11-22 22:13:45,ACC000885,ACC000693,353.11,DEBIT,9e5ea1d3-f777,192.168.63.202,0,23,6,12544.080000000002,3567.0699999999997,545.3947826086958,23,22,0,0,29
TXN00007816,2024-08-23 05:50:18,ACC000440,ACC000032,31.97,TRANSFER,ec80a4e1-f7bc,192.168.46.42,0,14,6,7101.049999999999,2184.8199999999997,507.2178571428572,14,13,0,0,20
TXN00007817,2024-08-08 10:03:35,ACC000882,ACC000980,23.93,DEBIT,5d839766-3ae6,192.168.23.142,0,9,14,3562.37,7055.73,395.8188888888889,9,8,0,0,23
TXN00007818,2024-11-24 01:43:02,ACC000029,ACC000875,84.65,TRANSFER,a57cc7b7-5b8b,192.168.187.189,0,11,10,2644.2799999999997,3676.96,240.38909090909092,11,11,0,0,21
TXN00007819,2024-02-23 01:47:37,ACC000071,ACC000061,152.76,CASH_OUT,ec4ee5c0-14af,192.168.218.144,0,9,8,4730.49,2879.76,525.61,9,9,0,0,17
TXN00007820,2024-01-17 04:38:30,ACC000006,ACC000094,5935.93,TRANSFER,4e84114f-a579,192.168.92.119,1,20,23,134639.94,201559.00999999998,6731.997,18,18,8,8,43
TXN00007821,2024-06-11 03:55:00,ACC000080,ACC000614,302.74,DEBIT,a2457daf-1478,192.168.190.46,0,16,9,6506.72,7109.919999999999,406.6699999999999,15,16,0,0,25
TXN00007822,2024-06-24 17:41:35,ACC000853,ACC000321,384.0,TRANSFER,1161a948-ee32,192.168.17.246,0,11,10,5093.740000000001,5475.16,463.0672727272728,10,10,0,0,21
TXN00007823,2024-06-07 11:33:47,ACC000159,ACC000223,15177.5,DEBIT,0cb4e38b-fed0,192.168.102.209,1,18,26,189164.33999999997,420653.35,10509.130000000001,17,17,9,15,44
TXN00007824,2024-12-28 07:23:17,ACC000806,ACC000951,126.2,DEBIT,05dd7418-be8a,192.168.116.68,0,15,5,6439.849999999999,1844.6599999999999,429.3233333333333,15,14,0,0,20
TXN00007825,2024-04-18 23:22:27,ACC000078,ACC000319,781.91,DEBIT,8fb1cc99-313d,192.168.32.141,0,8,13,4110.39,5624.120000000001,513.7987499999999,8,8,0,0,21
TXN00007826,2024-03-25 02:49:25,ACC000459,ACC000435,38.95,DEBIT,4e84114f-a579,192.168.202.44,0,23,15,301972.7,215396.09,13129.247826086958,22,22,10,6,38
TXN00007827,2024-11-19 18:50:55,ACC000523,ACC000498,436.71,CASH_OUT,0ada9503-596c,192.168.22.196,0,13,10,7052.26,7383.470000000001,542.4815384615384,13,13,0,0,23
TXN00007828,2024-08-19 20:04:23,ACC000737,ACC000472,517.4,DEBIT,fb8562dc-bd8f,192.168.72.6,0,10,8,6192.49,5353.749999999999,619.249,10,10,0,0,18
TXN00007829,2024-10-15 13:34:56,ACC000409,ACC000687,520.97,DEBIT,2f2e9ac5-f84c,192.168.20.101,0,9,10,5359.589999999999,5214.13,595.51,9,9,0,0,19
TXN00007830,2024-12-19 21:14:31,ACC000560,ACC000906,105.71,TRANSFER,435ff8f7-6a06,192.168.56.227,0,12,10,10345.37,4428.9400000000005,862.1141666666667,12,11,0,0,22
TXN00007831,2024-06-29 17:15:32,ACC000758,ACC000381,735.98,CASH_OUT,4ff33168-8d4b,192.168.19.119,0,24,17,344990.91000000003,189099.35000000003,14374.62125,24,23,11,8,41
TXN00007832,2024-09-29 20:43:32,ACC000413,ACC000351,29.46,CASH_OUT,625b3fc6-93cf,192.168.92.210,0,6,10,2146.83,3861.9399999999996,357.805,6,6,0,0,16
TXN00007833,2024-02-28 16:10:38,ACC000017,ACC000539,12.15,TRANSFER,10fc103d-9c3a,192.168.186.184,0,12,12,5203.649999999999,7067.130000000001,433.6375,12,12,0,0,24
TXN00007834,2024-11-05 03:50:51,ACC000282,ACC000735,50.31,PAYMENT,4c055028-d9dc,192.168.23.190,0,12,10,3291.04,4865.16,274.25333333333333,11,11,0,0,22
TXN00007835,2024-11-05 07:41:03,ACC000708,ACC000237,127.01,PAYMENT,07e6a2c8-6571,192.168.104.95,0,9,2,3592.580000000001,382.9,399.1755555555556,8,9,0,0,11
TXN00007836,2024-12-23 06:47:18,ACC000588,ACC000721,543.16,DEBIT,cda98a9c-5fc5,192.168.168.37,0,11,7,6052.9800000000005,3371.9700000000003,550.2709090909091,11,11,0,0,18
TXN00007837,2024-12-26 07:30:09,ACC000930,ACC000292,77.14,CASH_OUT,937c677f-c5c4,192.168.254.169,0,8,9,3066.92,5789.919999999999,383.365,8,8,0,0,17
TXN00007838,2024-06-22 13:21:13,ACC000858,ACC000492,1238.19,DEBIT,2432bbca-ed85,192.168.166.120,0,5,7,3287.9800000000005,4627.18,657.596,5,5,0,0,12
TXN00007839,2024-11-25 23:10:29,ACC000758,ACC000104,45850.27,TRANSFER,937c677f-c5c4,192.168.23.141,1,24,17,344990.91000000003,189099.35000000003,14374.62125,24,23,11,8,41
TXN00007840,2024-05-14 07:21:34,ACC000363,ACC000068,569.32,TRANSFER,2729a899-98eb,192.168.132.73,0,11,9,7492.01,6047.91,681.0918181818182,11,11,0,0,20
TXN00007841,2024-03-16 07:04:29,ACC000544,ACC000397,47.69,CASH_OUT,c02a2f66-e4b0,192.168.130.33,0,10,4,2680.6800000000003,1287.4499999999998,268.068,10,10,0,0,14
TXN00007842,2024-05-16 10:45:36,ACC000496,ACC000314,1445.96,PAYMENT,0d21b4b0-c079,192.168.129.168,0,11,6,4424.889999999999,2430.5299999999997,402.26272727272726,11,11,0,0,17
TXN00007843,2024-06-24 21:16:48,ACC000218,ACC000565,159.01,TRANSFER,68304263-889b,192.168.6.181,0,6,12,2812.13,5903.090000000001,468.68833333333333,6,6,0,0,18
TXN00007844,2024-05-02 02:19:01,ACC000259,ACC000464,420.81,CASH_OUT,fb8562dc-bd8f,192.168.96.67,0,14,6,5399.4400000000005,2031.63,385.6742857142857,14,14,0,0,20
TXN00007845,2024-01-22 21:33:28,ACC000171,ACC000267,603.45,CASH_OUT,c7085917-e7f2,192.168.234.75,0,11,14,6524.429999999999,7782.469999999999,593.1299999999999,11,10,0,0,25
TXN00007846,2024-03-28 05:04:06,ACC000847,ACC000131,35.57,CASH_OUT,07e6a2c8-6571,192.168.61.173,0,9,8,3943.1800000000003,6525.650000000001,438.1311111111112,9,8,0,0,17
TXN00007847,2024-11-22 03:54:05,ACC000620,ACC000268,73.54,TRANSFER,e855e7c2-f50d,192.168.92.119,0,8,14,2838.9500000000007,7800.549999999999,354.86875000000003,8,8,0,0,22
TXN00007848,2024-09-06 02:42:58,ACC000952,ACC000918,702.92,PAYMENT,e08ca288-dfcf,192.168.80.242,0,4,11,1372.1000000000001,7126.799999999999,343.02500000000003,4,4,0,0,15
TXN00007849,2024-03-23 21:23:36,ACC000938,ACC000739,65.42,DEBIT,d6baa7b4-680a,192.168.254.197,0,10,15,6164.110000000001,6882.69,616.4110000000001,9,10,0,0,25
TXN00007850,2024-01-03 05:02:49,ACC000660,ACC000231,121.65,DEBIT,4134ec4a-45ac,192.168.178.90,0,9,9,6302.109999999999,5113.200000000001,700.2344444444443,8,8,0,0,18
TXN00007851,2024-07-22 15:50:29,ACC000423,ACC000317,552.22,CASH_OUT,79a469fd-934f,192.168.160.22,0,8,6,4375.34,2254.07,546.9175,8,8,0,0,14
TXN00007852,2024-01-03 09:21:33,ACC000097,ACC000208,642.68,PAYMENT,4e84114f-a579,192.168.30.95,0,10,11,3958.51,7767.300000000001,395.85100000000006,10,9,0,0,21
TXN00007853,2024-05-09 08:41:25,ACC000940,ACC000375,1210.28,PAYMENT,554889d1-7175,192.168.44.149,0,8,12,4253.13,5838.969999999999,531.64125,8,8,0,0,20
TXN00007854,2024-08-19 14:35:35,ACC000008,ACC000144,33.76,CASH_OUT,6e4a3c3b-9fe6,192.168.76.235,0,8,8,4536.27,4876.24,567.03375,8,8,0,0,16
TXN00007855,2024-03-28 03:12:42,ACC000200,ACC000273,386.91,CASH_OUT,1dc4c9d4-5baa,192.168.183.222,0,12,10,5982.719999999999,3090.1299999999997,498.55999999999995,12,11,0,0,22
TXN00007856,2024-05-25 20:33:25,ACC000547,ACC000834,873.56,PAYMENT,1161a948-ee32,192.168.229.127,0,9,18,4993.14,7084.980000000001,554.7933333333333,9,9,0,0,27
TXN00007857,2024-10-12 19:51:06,ACC000973,ACC000636,826.21,CASH_OUT,3de5dd15-b4a3,192.168.11.50,0,12,5,7125.18,1468.25,593.7650000000001,10,12,0,0,17
TXN00007858,2024-02-15 09:07:02,ACC000653,ACC000171,182.12,DEBIT,85a41e77-b602,192.168.235.189,0,11,4,4604.21,1767.1,418.5645454545454,11,11,0,0,15
TXN00007859,2024-05-25 17:38:29,ACC000563,ACC000616,423.81,TRANSFER,55d44f49-5f40,192.168.177.117,0,12,14,5835.83,8786.05,486.3191666666666,11,12,0,0,26
TXN00007860,2024-01-20 19:42:09,ACC000828,ACC000591,743.02,TRANSFER,e10d3388-048f,192.168.110.168,0,21,15,300309.07,178463.10999999996,14300.431904761905,18,19,11,7,36
TXN00007861,2024-06-05 00:58:35,ACC000938,ACC000174,766.28,CASH_OUT,8db04cd2-ae6f,192.168.154.92,0,10,15,6164.110000000001,6882.69,616.4110000000001,9,10,0,0,25
TXN00007862,2024-01-13 20:59:52,ACC000369,ACC000827,282.74,TRANSFER,2d06eeba-b20a,192.168.6.181,0,16,8,10016.24,4952.55,626.015,15,16,0,0,24
TXN00007863,2024-11-16 16:17:47,ACC000385,ACC000471,845.74,PAYMENT,a568ed97-32e2,192.168.227.39,0,7,11,3708.1800000000003,3445.7100000000005,529.74,6,7,0,0,18
TXN00007864,2024-12-17 07:58:30,ACC000220,ACC000550,526.98,TRANSFER,824e60e2-f907,192.168.63.202,0,24,13,325599.0800000001,128882.09,13566.628333333334,22,23,11,5,37
TXN00007865,2024-12-21 11:12:15,ACC000601,ACC000225,839.31,TRANSFER,258b1f30-81ae,192.168.38.243,0,10,8,6675.88,3030.25,667.588,10,10,0,0,18
TXN00007866,2024-09-02 15:23:08,ACC000560,ACC000912,781.16,TRANSFER,dc25df23-87a4,192.168.190.46,0,12,10,10345.37,4428.9400000000005,862.1141666666667,12,11,0,0,22
TXN00007867,2024-10-18 12:10:35,ACC000749,ACC000056,200.18,TRANSFER,bc54bdb8-d678,192.168.237.220,0,8,11,3113.8200000000006,6242.17,389.2275000000001,8,8,0,0,19
TXN00007868,2024-09-30 16:02:03,ACC000838,ACC000264,613.34,CASH_OUT,c0e93558-bf82,192.168.61.173,0,9,15,5527.2300000000005,5223.109999999999,614.1366666666665,9,9,0,0,24
TXN00007869,2024-12-03 12:10:20,ACC000130,ACC000720,97.01,PAYMENT,3fba662b-3184,192.168.75.129,0,12,10,6806.4400000000005,4292.57,567.2033333333334,11,12,0,0,22
TXN00007870,2024-02-10 03:02:38,ACC000319,ACC000936,219.18,CASH_OUT,1f08b355-06ec,192.168.92.119,0,13,10,7133.789999999999,6340.79,548.7530769230768,13,12,0,0,23
TXN00007871,2024-10-03 12:15:29,ACC000588,ACC000474,839.37,PAYMENT,c850ebc6-2838,192.168.21.187,0,11,7,6052.9800000000005,3371.9700000000003,550.2709090909091,11,11,0,0,18
TXN00007872,2024-09-06 14:16:24,ACC000781,ACC000867,777.45,TRANSFER,4d0f540f-6839,192.168.21.187,0,16,22,90523.57,418394.42,5657.7231249999995,15,15,4,11,38
TXN00007873,2024-08-09 18:04:53,ACC000177,ACC000064,941.31,PAYMENT,fc49eab6-a425,192.168.254.169,0,12,10,5809.990000000001,10363.99,484.1658333333333,11,12,0,0,22
TXN00007874,2024-05-27 02:36:16,ACC000483,ACC000926,220.58,TRANSFER,986f3816-181a,192.168.218.72,0,8,10,5072.9800000000005,4856.719999999999,634.1225000000001,8,8,0,0,18
TXN00007875,2024-03-02 13:00:27,ACC000089,ACC000302,496.46,TRANSFER,258a2ddd-e202,192.168.116.68,0,18,11,152071.02,139025.55,8448.39,16,17,5,5,29
TXN00007876,2024-02-21 08:58:47,ACC000201,ACC000255,1294.49,CASH_OUT,1597ed5b-09b1,192.168.27.23,0,8,13,3398.3500000000004,6191.92,424.79375000000005,8,8,0,0,21
TXN00007877,2024-02-23 16:49:58,ACC000371,ACC000200,934.63,TRANSFER,4d0f540f-6839,192.168.85.135,0,7,12,2004.8199999999997,7128.9800000000005,286.4028571428571,7,7,0,0,19
TXN00007878,2024-12-19 14:44:04,ACC000328,ACC000228,238.01,TRANSFER,5d839766-3ae6,192.168.61.173,0,12,9,7567.5599999999995,4385.800000000001,630.63,12,12,0,0,21
TXN00007879,2024-05-25 21:18:51,ACC000827,ACC000314,951.76,DEBIT,c34e5b38-89c6,192.168.110.218,0,10,9,5229.2699999999995,5350.160000000001,522.9269999999999,10,10,0,0,19
TXN00007880,2024-09-08 21:41:53,ACC000665,ACC000284,46270.97,TRANSFER,27f8e60b-106a,192.168.160.178,1,18,19,203834.51,245415.81,11324.139444444443,16,15,9,9,37
TXN00007881,2024-10-26 02:43:12,ACC000915,ACC000048,717.03,DEBIT,949823c0-869e,192.168.152.141,0,10,5,5456.150000000001,4767.54,545.615,10,10,0,0,15
TXN00007882,2024-12-26 10:25:44,ACC000369,ACC000628,1426.5,CASH_OUT,b6351af2-5048,192.168.110.168,0,16,8,10016.24,4952.55,626.015,15,16,0,0,24
TXN00007883,2024-07-05 11:58:13,ACC000327,ACC000467,5.02,DEBIT,7c3d24ce-0bfd,192.168.96.67,0,11,10,4231.110000000001,3985.99,384.6463636363636,11,11,0,0,21
TXN00007884,2024-10-09 15:55:04,ACC000243,ACC000767,161.51,CASH_OUT,05fd3a57-1932,192.168.81.43,0,12,9,4520.39,4262.280000000001,376.6991666666667,12,11,0,0,21
TXN00007885,2024-05-27 00:29:00,ACC000122,ACC000801,251.55,PAYMENT,d8863690-43e7,192.168.96.67,0,7,11,1514.2,4556.120000000001,216.31428571428575,7,6,0,0,18
TXN00007886,2024-10-11 09:47:49,ACC000611,ACC000605,716.61,DEBIT,03b97897-00a5,192.168.118.33,0,13,9,6709.1,6846.45,516.0846153846154,13,13,0,0,22
TXN00007887,2024-09-23 15:11:48,ACC000961,ACC000628,25.5,CASH_OUT,625b3fc6-93cf,192.168.153.8,0,12,9,4659.5599999999995,3733.56,388.2966666666667,12,12,0,0,21
TXN00007888,2024-10-30 03:58:54,ACC000156,ACC000056,71.62,TRANSFER,fc36948c-bf26,192.168.32.141,0,10,12,3215.69,6548.94,321.569,10,10,0,0,22
TXN00007889,2024-12-28 14:30:21,ACC000957,ACC000632,341.46,TRANSFER,fb8562dc-bd8f,192.168.44.59,0,11,7,6070.49,2634.93,551.8627272727272,11,11,0,0,18
TXN00007890,2024-06-14 21:52:23,ACC000023,ACC000429,1239.09,DEBIT,9f28909f-12de,192.168.46.237,0,14,15,9495.220000000001,10361.38,678.23,14,14,0,0,29
TXN00007891,2024-09-17 23:31:57,ACC000656,ACC000389,1427.05,TRANSFER,a2457daf-1478,192.168.62.167,0,10,14,6323.349999999999,7348.599999999999,632.3349999999999,10,10,0,0,24
TXN00007892,2024-03-01 01:03:49,ACC000017,ACC000060,1345.57,PAYMENT,e933dfd0-09f7,192.168.152.141,0,12,12,5203.649999999999,7067.130000000001,433.6375,12,12,0,0,24
TXN00007893,2024-02-02 13:24:16,ACC000163,ACC000680,137.46,TRANSFER,ce888124-0a8f,192.168.19.119,0,16,30,96527.18000000001,472431.3,6032.9487500000005,15,16,5,16,46
TXN00007894,2024-03-14 08:26:20,ACC000414,ACC000548,11.19,PAYMENT,eb20f763-5ad3,192.168.201.114,0,7,9,1722.2200000000003,5803.3099999999995,246.03142857142862,7,7,0,0,16
TXN00007895,2024-09-01 01:49:33,ACC000155,ACC000703,664.04,DEBIT,1597ed5b-09b1,192.168.248.59,0,14,9,5115.780000000001,4001.37,365.41285714285715,13,14,0,0,23
TXN00007896,2024-12-02 11:03:11,ACC000364,ACC000950,85.52,PAYMENT,cddaf428-cd1d,192.168.116.68,0,5,10,1683.72,4628.75,336.744,5,5,0,0,15
TXN00007897,2024-08-12 13:34:06,ACC000714,ACC000027,10472.36,DEBIT,6ee1d3a0-d86f,192.168.118.33,1,18,19,150245.90000000002,189943.65999999997,8346.994444444445,18,18,5,7,37
TXN00007898,2024-10-01 01:35:10,ACC000977,ACC000149,354.61,PAYMENT,bc1dd77a-372b,192.168.75.6,0,8,4,3839.05,1627.1,479.88124999999997,7,8,0,0,12
TXN00007899,2024-03-01 03:02:55,ACC000646,ACC000277,369.84,TRANSFER,79a469fd-934f,192.168.243.84,0,13,11,5093.360000000001,4341.9,391.796923076923,13,12,0,0,24
TXN00007900,2024-02-11 17:50:04,ACC000763,ACC000003,1179.66,PAYMENT,74d3a1e7-084a,192.168.182.41,0,9,17,5452.05,9139.15,605.7833333333333,9,9,0,0,26
TXN00007901,2024-05-21 08:51:04,ACC000142,ACC000677,3888.22,CASH_OUT,59c108e8-4e12,192.168.248.59,0,17,19,243480.07999999996,283390.64,14322.357647058825,14,16,12,10,36
TXN00007902,2024-10-10 00:36:08,ACC000504,ACC000132,72.31,DEBIT,8e212b98-26e7,192.168.230.94,0,11,9,3851.9300000000003,3422.41,350.17545454545456,11,11,0,0,20
TXN00007903,2024-02-16 00:15:50,ACC000050,ACC000720,2014.44,PAYMENT,7625e422-25ec,192.168.239.111,0,11,12,7777.639999999999,6110.490000000001,707.0581818181818,11,11,0,0,23
TXN00007904,2024-01-01 18:33:07,ACC000031,ACC000047,323.76,DEBIT,00f31701-18df,192.168.51.242,0,7,9,2264.66,5886.39,323.52285714285716,7,7,0,0,16
TXN00007905,2024-03-13 00:07:06,ACC000934,ACC000865,125.03,CASH_OUT,31b94422-5f36,192.168.41.145,0,10,14,6263.179999999999,12581.71,626.318,9,10,0,0,24
TXN00007906,2024-03-08 02:52:19,ACC000630,ACC000505,929.84,CASH_OUT,ec4ee5c0-14af,192.168.104.83,0,10,11,5623.26,3678.29,562.326,10,10,0,0,21
TXN00007907,2024-09-10 14:14:24,ACC000824,ACC000195,1244.84,TRANSFER,d8863690-43e7,192.168.169.110,0,11,12,4532.68,7188.950000000001,412.06181818181824,11,11,0,0,23
TXN00007908,2024-09-09 19:47:37,ACC000148,ACC000624,663.99,CASH_OUT,c97c3221-ad4e,192.168.17.246,0,6,11,5222.0,5327.890000000001,870.3333333333333,6,6,0,0,17
TXN00007909,2024-10-06 10:49:49,ACC000342,ACC000190,238.09,TRANSFER,dc25df23-87a4,192.168.4.172,0,10,7,2057.8700000000003,2538.84,205.78699999999995,10,10,0,0,17
TXN00007910,2024-10-18 03:29:53,ACC000339,ACC000693,1733.61,TRANSFER,fc49eab6-a425,192.168.127.7,0,10,10,5743.74,4183.970000000001,574.3739999999999,10,10,0,0,20
TXN00007911,2024-07-02 11:53:25,ACC000723,ACC000952,332.87,DEBIT,435ff8f7-6a06,192.168.42.151,0,20,5,7604.27,1238.57,380.21349999999995,18,20,0,0,25
TXN00007912,2024-05-18 05:16:04,ACC000016,ACC000825,12.92,CASH_OUT,6078e6c8-201f,192.168.46.235,0,15,8,6699.959999999999,4507.0199999999995,446.664,13,15,0,0,23
TXN00007913,2024-11-17 06:54:27,ACC000565,ACC000029,192.41,PAYMENT,f938ae6a-df9d,192.168.127.127,0,15,13,3070.13,4336.9400000000005,204.6753333333333,14,14,0,0,28
TXN00007914,2024-12-04 13:08:52,ACC000268,ACC000013,83.64,CASH_OUT,1dc4c9d4-5baa,192.168.254.197,0,12,10,7155.110000000001,3195.33,596.2591666666667,10,11,0,0,22
TXN00007915,2024-08-26 05:31:22,ACC000867,ACC000307,693.7,DEBIT,02186fcc-2682,192.168.202.77,0,13,10,4927.33,6705.84,379.0253846153846,13,13,0,0,23
TXN00007916,2024-06-30 23:48:27,ACC000977,ACC000823,300.65,CASH_OUT,428a0d44-09ce,192.168.247.252,0,8,4,3839.05,1627.1,479.88124999999997,7,8,0,0,12
TXN00007917,2024-12-27 08:45:22,ACC000042,ACC000735,177.63,CASH_OUT,29534e2a-9dcc,192.168.134.247,0,9,9,3130.3699999999994,4917.09,347.8188888888889,9,9,0,0,18
TXN00007918,2024-03-30 05:19:44,ACC000891,ACC000085,286.82,CASH_OUT,59c108e8-4e12,192.168.172.27,0,8,9,2429.71,6246.920000000001,303.71375000000006,8,8,0,0,17
TXN00007919,2024-08-21 16:51:10,ACC000733,ACC000574,16980.22,TRANSFER,61262a3f-c45f,192.168.102.209,1,16,18,351922.3900000001,285869.17000000004,21995.149374999997,15,16,10,10,34
TXN00007920,2024-06-24 09:40:05,ACC000096,ACC000922,2651.32,CASH_OUT,af559a81-d1f6,192.168.85.6,0,10,10,8500.15,5150.029999999999,850.0150000000001,9,10,0,0,20
TXN00007921,2024-08-16 23:21:27,ACC000441,ACC000824,709.61,DEBIT,9e95a39f-5db5,192.168.141.117,0,11,11,5634.089999999999,8348.379999999997,512.1899999999999,11,11,0,0,22
TXN00007922,2024-08-05 01:14:50,ACC000543,ACC000520,29.77,DEBIT,60642c3e-7a0a,192.168.206.147,0,8,13,4433.35,6539.329999999999,554.16875,8,8,0,0,21
TXN00007923,2024-08-06 05:20:30,ACC000355,ACC000435,655.78,PAYMENT,be6c83b1-29ae,192.168.42.151,0,12,9,6883.54,3376.5099999999998,573.6283333333333,12,12,0,0,21
TXN00007924,2024-10-11 16:25:30,ACC000075,ACC000210,918.83,TRANSFER,af559a81-d1f6,192.168.245.81,0,9,10,6559.6900000000005,5571.67,728.8544444444444,8,9,0,0,19
TXN00007925,2024-07-12 10:59:42,ACC000426,ACC000662,134.18,PAYMENT,0cb4e38b-fed0,192.168.127.7,0,7,9,3024.46,5723.579999999999,432.0657142857143,7,7,0,0,16
